t,ext_stimulus,novelty,context,stress,opto_dopamine,opto_ach,opto_poa,sensory,mpoa_drive,dopamine,ach,nac_d1,nac_d2,pfc_control,mount,intromission,seg_ready,network_drive,threshold,refractory,event,phase
611,0.65,0.18,0.2,0.05,0.0,0.0,0.42,0.3925730172858356,1.5,1.5346013977175448,0.3405650427104361,1.6,0.1584081657429151,0.0,1.18451721841837,1.4341125866878988,1.0137489290736696,1.0639681828206031,1.038680594764161,1.2,1,ejaculation
612,0.65,0.18,0.2,0.05,0.0,0.0,0.42,0.3880606304977441,1.4863060630497746,1.5350341864246502,0.3689952960383982,1.6,0.1692836550848113,0.0,1.1934406363485093,1.2926825467117404,0.7167844687988808,0.9069207715346597,1.068,1.177,0,refractory
613,0.65,0.18,0.2,0.05,0.0,0.0,0.42,0.3895894455613313,1.4734863465846448,1.4677615329346736,0.30613146265869745,1.6,0.18492808837840996,0.0,1.198142256039039,1.3240673541519017,0.7181465928180237,0.8989130423679943,1.06524,1.154161,0,refractory
614,0.65,0.18,0.2,0.05,0.0,0.0,0.42,0.39877386854125807,1.4621084232843886,1.4009231586925743,0.2520047174577412,1.6,0.20507022491638052,0.0,1.1987075803860634,1.3492640517365346,0.7171527239453239,0.8890155570514301,1.0624993200000001,1.131481873,0,refractory
615,0.65,0.18,0.2,0.05,0.0,0.0,0.42,0.37241873517306584,1.4485651543682962,1.3314353316574,0.20282761717179681,1.6,0.22982229863167353,0.0,1.1946923605882047,1.3687291514624098,0.7126435488764564,0.875716053018764,1.05977782476,1.108961499889,0,refractory
616,0.65,0.18,0.2,0.05,0.0,0.0,0.42,0.3734766202980768,1.4354860859146377,1.2635347712948053,0.16041507603334296,1.6,0.25878239113139323,0.0,1.1861905012238227,1.3830682641019383,0.7042849151314543,0.8601224595094039,1.05707537998668,1.0865987693897772,0,refractory
617,0.65,0.18,0.2,0.05,0.0,0.0,0.42,0.3811695569579681,1.4235853363909508,1.1991278362689954,0.12484618965624819,1.6,0.29133978354931733,0.0,1.173505031967777,1.3928768841938803,0.692136209823885,0.842821903743854,1.0543918523267732,1.0643925780040489,0,refractory
618,0.65,0.18,0.2,0.05,0.0,0.0,0.42,0.38994406093199113,1.4131112618458774,1.1393715785028247,0.09577448150216661,1.5938936752302093,0.32677531431199835,0.0,1.157058101894397,1.39841020415103,0.676149242179263,0.8236551312516278,1.0517271093604859,1.0423418299580205,0,refractory
619,0.65,0.18,0.2,0.05,0.0,0.0,0.42,0.40855360056481177,1.4052484930554787,1.0864740763614145,0.07370013094028241,1.578956921497832,0.3641406790279911,0.0,1.1375471505673667,1.3999094609884761,0.6565485773221854,0.8032042531882109,1.0490810195949625,1.0204454371483145,0,refractory
620,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4207619133331841,1.2736492530268437,1.018180452760458,0.04514982014770233,1.5523215642961399,0.40520544320313434,0.0,1.101731818797276,1.394247486035993,0.6294503987874824,0.7603481857308793,1.0464534524577978,1.0113023190882762,0,refractory
621,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4242570651473192,1.144553645415374,0.9310338740273852,0.007899346853319361,1.5089835121214934,0.4535773844502845,0.0,1.048201227059523,1.376679787603306,0.5855490033656543,0.7000602535571234,1.0453562782905932,1.0022232028546583,0,refractory
622,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4275065426025807,1.0167067780138983,0.8321754594793775,0.0,1.4495229738263056,0.510304244432804,0.0,0.9770599321006249,1.3480540277429123,0.5248734783281754,0.6294005531750966,1.044266784342559,0.9932076404346757,0,refractory
623,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.43547573437842346,0.8898227665117753,0.7246932033103313,0.0,1.3738100894683696,0.5760107646660851,0.0003432154423328587,0.8884638876814043,1.3069827167474286,0.4451733899536886,0.5456049939657286,1.0431849168521612,0.9842551869516329,0,refractory
624,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4298634350558631,0.7619809717367754,0.6078379728665125,0.0,1.2811003553446905,0.6513802921229953,0.009768707044931355,0.7818370339434597,1.2507850064741455,0.3421292722339453,0.444712269979632,1.042110622434196,0.9753654006429715,0,refractory
625,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4294670171041967,0.6331628456926638,0.48280492418831866,0.0,1.1709404672310695,0.7369185346914039,0.02841936249597623,0.6566539813816916,1.1769433847676656,0.21147483482138502,0.32497009590384784,1.0410438480771567,0.9665378428384707,0,refractory
626,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.43855072645081417,0.5038487024788763,0.35118502062860807,0.0,1.04322709751,0.8329149466220173,0.056093552943567784,0.5125406663035045,1.0831466969884285,0.04914161595354416,0.18493756386324023,1.0399845411406166,0.9577720779386013,0,refractory
627,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4577831495417325,0.37466444005505706,0.21459313698852342,0.0,0.8981871787293727,0.9394506722049257,0.09243264970129546,0.34930402646187214,0.9673207831547785,0.0,0.06800844249110219,1.0389326493526323,0.9490676733930311,0,refractory
628,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4550791505027458,0.24310250671197045,0.07088918263727934,0.0,0.7356037919386088,1.0568595574853696,0.13886350377712142,0.16630874728561332,0.8274135414902866,0.0,-0.046240976802959785,1.0378881208071637,0.9404241996792799,0,refractory
629,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4535919775893373,0.10893011175195158,0.0,0.0,0.5712606225413925,1.1758674835726146,0.18922117877265196,0.0,0.6678395277740403,0.0,-0.1524975958704155,1.0368509039615137,0.931841230281525,0,refractory
630,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4546331004236406,0.0,0.0,0.0,0.41945143132971213,1.2878950570277667,0.23760180456272717,0.0,0.5145879152612057,0.0,-0.21985706949688522,1.035820947633783,0.9233183416695543,0,refractory
631,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4670798133467755,0.0,0.0,0.0,0.2792916301362858,1.3932985051767248,0.2834940638678053,0.0,0.3677522272428757,0.0,-0.27320379719388677,1.0347982010003465,0.9148551132778674,0,refractory
632,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.46529348777701296,0.0,0.0,0.0,0.1499586024334017,1.4924161935112326,0.32768286248732814,0.0,0.22732845156323178,0.0,-0.323616340384043,1.0337826135933441,0.9064511274849223,0,refractory
633,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4785753386306439,0.0,0.0,0.0,0.030687364964872912,1.5855695191338615,0.3694660430552461,0.0,0.09331689932334525,0.0,-0.37112411847348203,1.0327741352981907,0.8981059695925279,0,refractory
634,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.46696575291113057,0.0,0.0,0.0,0.0,1.6,0.41015906437969435,0.0,0.0,0.0,-0.39467498096462444,1.0317727163511035,0.8898192278053801,0,refractory
635,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4636267598373154,0.0,0.0,0.0,0.0,1.6,0.44938242625351993,0.0,0.0,0.0,-0.39710570363032044,1.0307783073366457,0.8815904932107425,0,refractory
636,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4603000378769675,0.0,0.0,0.0,0.0,1.6,0.48718014601721754,0.0,0.0,0.0,-0.3994043033796554,1.0297908591852891,0.8734193597582672,0,refractory
637,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.466953093602851,0.0,0.0,0.0,0.0,1.6,0.5230966088340889,0.0,0.0,0.0,-0.40152514563989694,1.0288103231709922,0.8653054242399594,0,refractory
638,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.47592757362851973,0.0,0.0,0.0,0.0,1.6,0.5570718505597059,0.0,0.0,0.0,-0.40346216141916325,1.027836650908795,0.8572482862702796,0,refractory
639,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.45899602710219656,0.0,0.0,0.0,0.0,1.6,0.590458934565141,0.0,0.0,0.0,-0.4053505849851644,1.0268697943524336,0.8492475482663876,0,refractory
640,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4486850097599964,0.0,0.0,0.0,0.0,1.6,0.6229466868053004,0.0,0.0,0.0,-0.40715922736847987,1.0259097057919666,0.8413028154285229,0,refractory
641,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.45130613415736115,0.0,0.0,0.0,0.0,1.6,0.6539170417925952,0.0,0.0,0.0,-0.4088262109563937,1.0249563378514228,0.8334136957205233,0,refractory
642,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4438669523322085,0.0,0.0,0.0,0.0,1.6,0.6839188387490235,0.0,0.0,0.0,-0.41040634910459656,1.0240096434864627,0.8255797998504796,0,refractory
643,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4280879964824437,0.0,0.0,0.0,0.0,1.6,0.7133994994309573,0.0,0.0,0.0,-0.411944313916182,1.0230695759820576,0.8178007412515262,0,refractory
644,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.43854927634338076,0.0,0.0,0.0,0.0,1.6,0.741064894104813,0.0,0.0,0.0,-0.41331062283575604,1.0221360889501832,0.8100761360627655,0,refractory
645,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.443147006131182,0.0,0.0,0.0,0.0,1.6,0.767262294927085,0.0,0.0,0.0,-0.41453993398400635,1.021209136327532,0.8024056031103262,0,refractory
646,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4475529008545422,0.0,0.0,0.0,0.0,1.6,0.7920456418130191,0.0,0.0,0.0,-0.41563757274116064,1.0202886723732392,0.7947887638885539,0,refractory
647,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.44209632765589957,0.0,0.0,0.0,0.0,1.6,0.8159508732927728,0.0,0.0,0.0,-0.416657064829217,1.0193746516666264,0.787225242541334,0,refractory
648,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4519018590713368,0.0,0.0,0.0,0.0,1.6,0.8382426704394883,0.0,0.0,0.0,-0.41752481070138897,1.01846702910496,0.7797146658435447,0,refractory
649,0.65,0.18,0.2,0.05,0.0,0.0,0.0,0.4486261847442121,0.0,0.0,0.0,0.0,1.6,0.8596234463805846,0.0,0.0,0.0,-0.4183109844898965,1.0175657599012253,0.7722566631826399,0,refractory
650,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.4500454901326732,0.0,0.0,0.0,0.0,1.6,0.8798871151662528,0.0,0.0,0.0,-0.41899491088950047,1.0166707995819169,0.7648508665403614,0,refractory
651,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.43132701901794007,0.0,0.0,0.0,0.0,1.6,0.9000749769831224,0.0,0.0,0.0,-0.4196806536755773,1.0157821039848434,0.7574969104745789,0,refractory
652,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.41393258378038444,0.0,0.0,0.0,0.0,1.6,0.9201260630670505,0.0,0.0,0.0,-0.42036205019212924,1.0148996292569494,0.7501944321012568,0,refractory
653,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.407821912535146,0.0,0.0,0.0,0.0,1.6,0.939483103600491,0.0,0.0,0.0,-0.42098330813827534,1.0140233318521508,0.742943071076548,0,refractory
654,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.3928857145757696,0.0,0.0,0.0,0.0,1.6,0.9586098752354816,0.0,0.0,0.0,-0.4215907403173268,1.0131531685291857,0.7357424695790121,0,refractory
655,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.3923247966464271,0.0,0.0,0.0,0.0,1.6,0.9767971070713073,0.0,0.0,0.0,-0.4221133552313529,1.0122890963494815,0.728592272291959,0,refractory
656,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.3876326822218606,0.0,0.0,0.0,0.0,1.6,0.994280690299735,0.0,0.0,0.0,-0.42257467804252613,1.011431072675035,0.7214921263859153,0,refractory
657,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.37129766275435516,0.0,0.0,0.0,0.0,1.6,1.0116654754167795,0.0,0.0,0.0,-0.4230351302911427,1.0105790551663099,0.7144416815012139,0,refractory
658,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.36557441225363196,0.0,0.0,0.0,0.0,1.6,1.028426622382501,0.0,0.0,0.0,-0.42344216490846864,1.0097330017801458,0.7074405897307054,0,refractory
659,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.35583865888161303,0.0,0.0,0.0,0.0,1.6,1.0447851793955525,0.0,0.0,0.0,-0.42381782409108226,1.0088928707676847,0.7004885056025905,0,refractory
660,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.359163440818119,0.0,0.0,0.0,0.0,1.6,1.0601023326677266,0.0,0.0,0.0,-0.42409816427523894,1.008058620672311,0.6935850860633723,0,refractory
661,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.34687137335361223,0.0,0.0,0.0,0.0,1.6,1.075191003849152,0.0,0.0,0.0,-0.42436441587632223,1.0072302103276047,0.6867299904609288,0,refractory
662,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.337004787464739,0.0,0.0,0.0,0.0,1.6,1.0899392157957943,0.0,0.0,0.0,-0.4246053198625466,1.0064075988553114,0.6799228805277022,0,refractory
663,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.34403696501991277,0.0,0.0,0.0,0.0,1.6,1.1035144423341785,0.0,0.0,0.0,-0.42473756272840424,1.0055907456633244,0.6731634203640083,0,refractory
664,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.3610614203115414,0.0,0.0,0.0,0.0,1.6,1.1154527721550849,0.0,0.0,0.0,-0.42471469288103003,1.004779610443681,0.6664512764214603,0,refractory
665,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.37500905014135916,0.0,0.0,0.0,0.0,1.6,1.1259567186129622,0.0,0.0,0.0,-0.4245569016171591,1.0039741531705753,0.6597861174865101,0,refractory
666,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.3690409182523109,0.0,0.0,0.0,0.0,1.6,1.1360650516283741,0.0,0.0,0.0,-0.4243680063104093,1.0031743340983812,0.6531676146641044,0,refractory
667,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.3648678285929007,0.0,0.0,0.0,0.0,1.6,1.145701895632981,0.0,0.0,0.0,-0.4241403602028369,1.0023801137596926,0.6465954413614557,0,refractory
668,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.3740077020720113,0.0,0.0,0.0,0.0,1.6,1.1542175839333444,0.0,0.0,0.0,-0.4238089378383965,1.0015914529633747,0.6400692732719255,0,refractory
669,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.3662030459266845,0.0,0.0,0.0,0.0,1.6,1.162493495683192,0.0,0.0,0.0,-0.42346181875726585,1.000808312792631,0.633588788359022,0,refractory
670,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.3501914327182435,0.0,0.0,0.0,0.0,1.6,1.1709494334696917,0.0,0.0,0.0,-0.42314092525159314,1.0000306546030826,0.6271536668405089,0,refractory
671,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.34575253138387674,0.0,0.0,0.0,0.0,1.6,1.179004442773777,0.0,0.0,0.0,-0.4227881043086693,0.9992584400208611,0.6207635911726254,0,refractory
672,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.34483759793384294,0.0,0.0,0.0,0.0,1.6,1.1864962539497763,0.0,0.0,0.0,-0.4223870718060502,0.998491630940715,0.614418246034417,0,refractory
673,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.33115259783830675,0.0,0.0,0.0,0.0,1.6,1.194081823709332,0.0,0.0,0.0,-0.4220034666571283,0.9977301895241301,0.6081173183121761,0,refractory
674,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.309844182509783,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4214611172961917,0.9969740781974612,0.6018604970839908,0,refractory
675,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2914831200638507,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4203348894751183,0.996223259650079,0.5956474736044028,0,refractory
676,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.29487808810301996,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4192165452487925,0.9954776968325284,0.589477941289172,0,refractory
677,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.28389919941578073,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.41810602943205094,0.9947373529547007,0.5833515957001477,0,refractory
678,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2795297605154384,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4170032872260266,0.9940021914840178,0.5772681345302467,0,refractory
679,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2788741569381992,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4159082642154444,0.9932721761436296,0.571227257588535,0,refractory
680,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.28231059945161835,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.41482090636593627,0.9925472709106242,0.5652286667854153,0,refractory
681,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.27606914748641886,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.41374116002137473,0.9918274400142498,0.5592720661179174,0,refractory
682,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.27841353859176815,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4126689719012251,0.9911126479341501,0.553357161655092,0,refractory
683,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.266776394126889,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4116042890979166,0.9904028593986111,0.5474836615235064,0,refractory
684,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2608881981050334,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.41054705907423117,0.9896980393828207,0.5416512758928418,0,refractory
685,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.24860851430295336,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4094972296607115,0.988998153107141,0.5358597169615918,0,refractory
686,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2583818458944544,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.40845474905308654,0.988303166035391,0.5301086989428607,0,refractory
687,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2561757397780063,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.40741956580971495,0.9876130438731433,0.5243979380502607,0,refractory
688,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.24693563531058302,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4063916288490469,0.9869277525660314,0.5187271524839089,0,refractory
689,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.24193449191750824,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4053708874471036,0.9862472582980691,0.5130960624165215,0,refractory
690,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.23843982743357517,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4043572912349739,0.9855715274899827,0.5075043899796059,0,refractory
691,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2443074322494823,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.403350790196329,0.9849005267975528,0.5019518592497486,0,refractory
692,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.22697877317765064,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.40235133466495476,0.9842342231099699,0.49643819623500035,0,refractory
693,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.21592756383429043,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.4013588753223001,0.9835725835482001,0.49096312886135535,0,refractory
694,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.21190938876534385,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.40037336319504396,0.9829155754633627,0.4855263869593259,0,refractory
695,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.23715607154240817,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.3993947496526786,0.9822631664351191,0.4801277022506106,0,refractory
696,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2456266176060318,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.39842298640510987,0.9816153242700734,0.4747668083348563,0,refractory
697,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2430870361104811,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.39745802550027415,0.9809720170001828,0.4694434406765123,0,refractory
698,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.24888355049017025,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.3964998193217722,0.9803332128811815,0.4641573365917767,0,refractory
699,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2679025701668668,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.3955483205865198,0.9796988803910133,0.4589082352356343,0,refractory
700,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2632490280924382,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.39460348234241416,0.9790689882282761,0.45369587758898483,0,refractory
701,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2574549335277651,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.39366525796601726,0.9784435053106783,0.44852000644586193,0,refractory
702,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2676761716188734,0.0,0.0,0.0,0.0,1.6,1.2,0.0,0.0,0.0,-0.39273360116025513,0.9778224007735035,0.4433803664007409,0,refractory
703,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.27031087973544793,0.0,0.0,0.0,0.0,1.6,1.1999872779972718,0.0,0.0,0.0,-0.39180719375186057,0.977205643968089,0.4382767038359357,0,refractory
704,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2746117760992556,0.0,0.0,0.0,0.0,1.6,1.1994536476385413,0.0,0.0,0.0,-0.39083517145432256,0.9765932044603123,0.43320876690908416,0,refractory
705,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2669450810624796,0.0,0.0,0.0,0.0,1.6,1.1990142174660834,0.0,0.0,0.0,-0.3898789997902435,0.9759850520290901,0.42817630554072056,0,refractory
706,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2839093091434079,0.0,0.0,0.0,0.0,1.6,1.197436932252306,0.0,0.0,0.0,-0.3888154282225603,0.9753811566648865,0.4231790714019355,0,refractory
707,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.29804884479360816,0.0,0.0,0.0,0.0,1.6,1.1948970001936772,0.0,0.0,0.0,-0.38766193287171613,0.9747814885682323,0.41821681790212195,0,refractory
708,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.30018636889059136,0.0,0.0,0.0,0.0,1.6,1.192023574817852,0.0,0.0,0.0,-0.38648138470416715,0.9741860181482547,0.4132893001768071,0,refractory
709,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.3034218125164401,0.0,0.0,0.0,0.0,1.6,1.1887731821077385,0.0,0.0,0.0,-0.38526939224259915,0.9735947160212169,0.4083962750755694,0,refractory
710,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2794123312933522,0.0,0.0,0.0,0.0,1.6,1.1865206929485883,0.0,0.0,0.0,-0.38416339880846134,0.9730075530090684,0.40353750115004045,0,refractory
711,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2830129359765902,0.0,0.0,0.0,0.0,1.6,1.1838597168162008,0.0,0.0,0.0,-0.38302272188862735,0.9724245001380049,0.39871273864199014,0,refractory
712,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2781513326652734,0.0,0.0,0.0,0.0,1.6,1.1812268424306027,0.0,0.0,0.0,-0.38189097719861853,0.9718455286370389,0.3939217494714962,0,refractory
713,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.27976433641694476,0.0,0.0,0.0,0.0,1.6,1.1782995789899884,0.0,0.0,0.0,-0.38073587280386817,0.9712706099365795,0.38916429722519574,0,refractory
714,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.28379835707872797,0.0,0.0,0.0,0.0,1.6,1.174967130757844,0.0,0.0,0.0,-0.3795462865763196,0.9706997156670235,0.3844401471446194,0,refractory
715,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2774335051144961,0.0,0.0,0.0,0.0,1.6,1.1717627846695766,0.0,0.0,0.0,-0.37837550495298916,0.9701328176573544,0.379749066114607,0,refractory
716,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.25783134690804543,0.0,0.0,0.0,0.0,1.6,1.1693468033203025,0.0,0.0,0.0,-0.3772895122326595,0.9695698879337529,0.37509082265180477,0,refractory
717,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.25959683868246597,0.0,0.0,0.0,0.0,1.6,1.1666307002523189,0.0,0.0,0.0,-0.3761794181025568,0.9690108987182167,0.37046518689324215,0,refractory
718,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2501991286107634,0.0,0.0,0.0,0.0,1.6,1.1641829954283103,0.0,0.0,0.0,-0.3751020331836147,0.9684558224271891,0.36587193058498946,0,refractory
719,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.24528922253908947,0.0,0.0,0.0,0.0,1.6,1.1617737262644625,0.0,0.0,0.0,-0.37403432013174437,0.9679046316701988,0.3613108270708945,0,refractory
720,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.23783255519658394,0.0,0.0,0.0,0.0,1.6,1.159531083793482,0.0,0.0,0.0,-0.3729890572521092,0.9673572992485073,0.35678165128139827,0,refractory
721,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2333035104361687,0.0,0.0,0.0,0.0,1.6,1.15730593700234,0.0,0.0,0.0,-0.37195129093088575,0.9668137981537679,0.3522841797224285,0,refractory
722,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.20927616044606254,0.0,0.0,0.0,0.0,1.6,1.156074613527317,0.0,0.0,0.0,-0.37101861370276884,0.9662741015666915,0.34781819046437146,0,arousal
723,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.22147458530053524,0.0,0.0,0.0,0.0,1.6,1.1539998865113876,0.0,0.0,0.0,-0.37000726293472563,0.9657381828557247,0.34338346313112084,0,arousal
724,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2235490629117786,0.0,0.0,0.0,0.0,1.6,1.151613444331347,0.0,0.0,0.0,-0.3689703677967364,0.9652060155757345,0.338979778889203,0,arousal
725,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2341210930244961,0.0,0.0,0.0,0.0,1.6,1.1485009999721967,0.0,0.0,0.0,-0.3678664601972762,0.9646775734667044,0.3346069204369786,0,arousal
726,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2529546676016156,0.0,0.0,0.0,0.0,1.6,1.144271653819113,0.0,0.0,0.0,-0.36665641106056746,0.9641528304524375,0.33026467199391973,0,arousal
727,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2514624121231785,0.0,0.0,0.0,0.0,1.6,1.139974807225654,0.0,0.0,0.0,-0.3654451216814709,0.9636317606392704,0.3259528192899623,0,arousal
728,0.25,0.18,0.2,0.05,0.0,0.0,0.0,0.2317795530798456,0.0,0.0,0.0,0.0,1.6,1.1365237041267409,0.0,0.0,0.0,-0.3643238778848673,0.9631143383147955,0.32167114955493253,0,arousal
